ItemID,Sentiment,SentimentSource,SentimentText
2410,0,Sentiment140, hit by someone running a red light...my cars totalled...but thank God i just have a headache &amp; nothing more.
2411,1,Sentiment140, hmm. i really like the songs on the summer ep. &lt;3 nsn
2412,0,Sentiment140, holy shit.
2413,0,Sentiment140, home and away (i've been home to watch this every day this week?)
2414,1,Sentiment140, home from a friends ..aha great party 
2415,0,Sentiment140, Home from NINJA weekend...I will miss you dearly!  Best $200 spent on tickets.
2416,0,Sentiment140, HOMEWORK!!!!
2417,0,Sentiment140, homework. uggh
2418,1,Sentiment140, Honorary Hollywood Mom Mafia: @bostonmamas @PetiteMommy @blissnine @MomSquadBlog @all_moms @twitterparents @MomsofAmerica #FollowFriday
2419,0,Sentiment140, hope it gets better soon @missjeffreestar
2420,0,Sentiment140," hopefully I make it to next years parade. YES, THERE WILL BE ONE "
2421,1,Sentiment140, How beautiful is Prince. Oh My Goodness
2422,0,Sentiment140, How do I make my headache go away?
2423,0,Sentiment140, How do you just ignore them when theyre online too? God I want my friend back!!!!! :'(
2424,1,Sentiment140, how i love the sun and its powers
2425,0,Sentiment140,#NAME?
2426,1,Sentiment140, how much do I love this...... Just stopped to grab a bite on the road and as we walk in.... Summertime came on &lt;3   
2427,1,Sentiment140, How's everybody. I'm finna GO!  HOW ABOUT THEM APPLES =D
2428,0,Sentiment140, http://bit.ly/MisVv  please find him ok. Can't stand this tearing Ryry apart 
2429,1,Sentiment140, http://www.inimacopiilor.ro/campanie/campanie.php - pt copii
2430,0,Sentiment140, Hubby went to pick up  my Fringe comics today @ store by his work. THAT store was out of business too. No comix in Houston. Have 2 Web.
2431,0,Sentiment140, hungry and indecisive
2432,1,Sentiment140, I also like this night. I'll hibernate now.
2433,0,Sentiment140,- I am burnt to a crisp.   Sunburn sucks!
2434,0,Sentiment140, i am regretting getting that film developed... RIP
2435,0,Sentiment140, i am so over it all.  
2436,0,Sentiment140, I am so worried......
2437,0,Sentiment140,#NAME?
2438,0,Sentiment140, I aways feel terrible when my friends get yelled at.
2439,0,Sentiment140, i beeeeen sayin when my last days were heffer!!! lol lol next time forsure when u and @nessb0o graduate in 10 years
2440,1,Sentiment140, i Call you
2441,0,Sentiment140, i came home and didnt have anyone to tell how my day was to
2442,0,Sentiment140," I can only think of one way to get out of this stupid loop of shitty moods, and I don't wanna do it..."
2443,0,Sentiment140," I cannot print from Ubuntu to my Samsung printer, something called Splix sucks this time."
2444,0,Sentiment140, I cant believe it
2445,0,Sentiment140, i can't block people anymore! what's wrong!
2446,0,Sentiment140," i can't drive myself to school until december, even though i'll be eighteen already. exception?"
2447,0,Sentiment140, joe and stella. stop being so cute. i only know disney is tempting me with forbidden fruit.
2448,0,Sentiment140,-- jon &amp; kate plus 8 on monday might make me really sad  ... stay together for the kidssssssss   
2449,0,Sentiment140, Jonas Brothers 3D Concert Movie is out on the 7th of May and i can't go because of school interviews.  BUT i'LL see it sat!!(Hopefully)
2450,1,Sentiment140," jonas brothers, cant wait!"
2451,1,Sentiment140, Josh Groban's music is my happy place.
2452,0,Sentiment140, jst received sm profound words 4rm the last guy I dated... thx Chigo
2453,1,Sentiment140, jus chillen with the homies on the west sieedahh
2454,0,Sentiment140," just been taken into a pet shop with @staceynoir tarantulas and mini crocodiles, ah quite scared. But i want a bearded dragon."
2455,0,Sentiment140, just busted my head on my friends windshield. i hurt.
2456,0,Sentiment140, just came back from Memorial of a friend around 100-200 turned up. I'm so sad right now. RIP Tom
2457,0,Sentiment140, just dropped my boi off at the airport. I feel as though the L word is coming and I'm resisting it.
2458,1,Sentiment140," just finished writing australia and put it up at lifesaclimb, what an accomplishment."
2459,0,Sentiment140, Just found out I don't get to hear from my soldier for another week!!!
2460,0,Sentiment140, Just found out my &quot;play play&quot; grand-daddy died...  RIP William Watson... Thanks 4 the memories!
2461,1,Sentiment140, Just get some new clothes. Thx mom.
2462,1,Sentiment140, Just got a notebook similar to a Moleskine. Looking forward to purchasing one in Hong Kong this summer. 
2463,1,Sentiment140, just got home. Wow that was actually fun
2464,0,Sentiment140, just got served by a small minded jerk off. So much for being funny.
2465,1,Sentiment140, just happy.that's all i'm tweeting now
2466,0,Sentiment140, just like I thought everyone is busy already. It now depends on lyss...
2467,0,Sentiment140, just like that.
2468,0,Sentiment140, just passed up going to my favorite bar with most of my favorite people because i hurt so bad  -otte-
2469,0,Sentiment140, just really upset and drunk
2470,0,Sentiment140, Just re-tanlined my basketball sock tanline. Ftl.
2471,1,Sentiment140, just sat wit sis lookin on twitter  x
2472,1,Sentiment140, just seen a frog on the sidewalk (:
2473,1,Sentiment140, just soaked in the hot springs of Pagosa. So nice.
2474,1,Sentiment140, Just started a twitter xD
2475,0,Sentiment140, just trying to help
2476,0,Sentiment140, just walked in on boyfriend trying to hang himself.  he's okay.
2477,0,Sentiment140, just watched the farrah facett story. i feel terrible for her :/
2478,0,Sentiment140," just weighed self... still 59 kilos!! Damn you body, gain some fat!"
2479,0,Sentiment140, just woke up..
2480,0,Sentiment140," Karine Ruby, &quot;former Olympic snowboarding champion dies at 31.&quot; http://bit.ly/uKRBg"
2481,0,Sentiment140, karly on bb...how ...fifian..?
2482,0,Sentiment140, killer headache. Today was half good and half bad. Could use some good news.
2483,1,Sentiment140,- Kris Lundberg is speaking at the Int'l Virginia Woolf Conference today at 4pm! Come to Lincoln Center and support her. 113 W. 60th St. 
2484,0,Sentiment140, kyokyo-chan isn't real.... )': Yukyosukuji!&lt;3
2485,0,Sentiment140, last day of holidays...I wanna cry. http://tinyurl.com/d8s778
2486,0,Sentiment140, last day of holidays...I wanna cry. http://tinyurl.com/q8428o
2487,0,Sentiment140, last day of school....
2488,0,Sentiment140," last day of summer uniform, I HATE WINTER ,i got locked out side my locker today .. not cool all my teachers were like were r your books"
2489,0,Sentiment140, i broke my microphone 
2490,0,Sentiment140, i burn my tounge
2491,0,Sentiment140, I burned my quesadilla.
2492,0,Sentiment140, i can't believe i get sick on the first week of school.. 20 more days and then i'm outta there. ugh i hope i get better soon
2493,0,Sentiment140, i cant believe you....
2494,0,Sentiment140, i cant fall asleep.
2495,0,Sentiment140, I can't find pistachio ice cream at my store
2496,0,Sentiment140, i cant go to miley cyrus tour 2009 because i would be on a wedding !
2497,0,Sentiment140, i cant go to work until 7... that means 2 hours less... tear
2498,0,Sentiment140, i cant guys. my computer got taken away    i'm on my moms phone
2499,0,Sentiment140, I can't play spymaster anymore. The page just keeps loading without ever actually doing so. So sad. WTF?!
2500,0,Sentiment140, i cant see anything!!!!!! Im from spain and i cant see it!!! It isnt fair!
2501,1,Sentiment140," i can't stand Ravenna, but tonight it's really nice."
2502,0,Sentiment140, i cant stop being sad
2503,0,Sentiment140," I can't stop crying. I'm horrible to my husband and putting him off, I know, I feel like I'm driving him away  I can't help it"
2504,1,Sentiment140,- I can't wait to JDM my RSXy  be ready to race this badass chick! Yall aint ready.
2505,0,Sentiment140, i cant wait to shower off all the dust on my body from my room! ARGH
2506,0,Sentiment140, I can't waite to I have a hubby and little one to come home to
2507,0,Sentiment140, i cant watch skins! mum is in the loungeroom she wont leave!
2508,0,Sentiment140, I cantt sleep -averi tweeting from moms phone
2509,0,Sentiment140, I changed my mind 
2510,0,Sentiment140, i could be at a movie right now with someone...
2511,1,Sentiment140, i could cry at how nice dannys voice sounds on radio one (L)
2512,0,Sentiment140, I couldn't eat my strawberry ice cream. My tummy hurts.
2513,0,Sentiment140," I couldn't go to Tower Records to buy LINES,VINES AND TRYING TIMES.... "
2514,0,Sentiment140, I COULDN'T HELP IT.
2515,0,Sentiment140, I couldv'e taken a class from THE Ryan Feng... Sadness...Aw well! Ima learn from Mike Song and Tony Tran! Thassright people!
2516,0,Sentiment140, I cut myself in like 3 different places. Sucky much.?
2517,1,Sentiment140, i dare you to ask for it like that.
2518,0,Sentiment140, i did not like the way i was awakened today
2519,0,Sentiment140, I Didnt Expect My Niqht O2 End This Early..
2520,0,Sentiment140," i didnt go shopping, but i am going to burbank again!"
2521,0,Sentiment140, i didn't know.
2522,0,Sentiment140, i didn't want justine to go...will sam ever get eliminated &gt;.&lt; #masterchef
2523,0,Sentiment140," I dislike this immensely, i lol at the fact I can spell immensely... thank you Lauren haha"
2524,0,Sentiment140, i don't even know.
2525,0,Sentiment140, i dont feel all that great. my head is gonna explode
2526,0,Sentiment140, I don't feel good again! Wth?
2527,0,Sentiment140, i dont feel so good 
2528,0,Sentiment140, I don't have any decent looking ones at all. I don't want to wear mine and look like a big dork
2529,0,Sentiment140, I dont have lunch money
2530,0,Sentiment140," I don't have the guts!!???,??!!!!"
2531,0,Sentiment140, i dont know how to do that fringe braidy thing 
2532,0,Sentiment140, I don't know what my problem is..:/
2533,0,Sentiment140, I don't know..
2534,0,Sentiment140, I don't like cleaning
2535,0,Sentiment140, i dont like it when people dont text back ~Tim~
2536,0,Sentiment140, I don't think I can call myself &quot;prize winning&quot;
2537,0,Sentiment140, I don't think I was wrong no matter what nobody says I really didn't want da bread I just wanted my pancakes didn't want to waist da food
2538,0,Sentiment140, I cant find my connector for my cameraa!!!  Where is itt?!?!?!?!
2539,0,Sentiment140, I cant get ma rarse outa bed. I NEED 2 get sum work done!
2540,0,Sentiment140, i cant get photos to save for my twitter layout...argh...
2541,0,Sentiment140, I can't get to sleep... I'm also doing some serious thinking... LK should do an album... #littlekuribohYGOASsoundtrackalbum anyone? =]
2542,0,Sentiment140, I can't open my YM account ! Grr.
2543,0,Sentiment140," i cant sleep, i dont deserve this .... N you know it "
2544,0,Sentiment140, I cant take the hurt...
2545,0,Sentiment140, i can't tell if he was crying.
2546,0,Sentiment140, i can't type! my mad typing skills are screwed! this damn papercut!
2547,0,Sentiment140, i cant upload my pic...
2548,0,Sentiment140, I can't wait only 3 more days left.
2549,1,Sentiment140, i cant wait to leave! lol
2550,0,Sentiment140," I caught up. I WANT MOREEE! Ugh, fuck JAH-PAN, they need to produce more chapters so I can keep reading NARUTO &gt;:["
2551,0,Sentiment140,#NAME?
2552,0,Sentiment140, i cried over jon and kate ... i think that makes me pretty lame haha
2553,0,Sentiment140, I cut my hair
2554,0,Sentiment140, I didn't get picked for any show!!! Boehoe!
2555,0,Sentiment140, I didn't go to school. Again. My head hurts so bad. Again. This sucks. Again.
2556,0,Sentiment140," I do look like luda, ugh."
2557,0,Sentiment140, i dont feel good at all my tummy and head hurts really bad (((
2558,0,Sentiment140, I dont know how to get the output type from nast and tsp01 tables... but tomorrow i will find that
2559,0,Sentiment140, I don't know what I did. @myhaloromance
2560,0,Sentiment140, I don't know what to say but 
2561,0,Sentiment140, I don't know what to wear....
2562,0,Sentiment140, i don't know...?
2563,0,Sentiment140, I dont like strapless bras either.
2564,0,Sentiment140, i dont like that phone anymore...
2565,0,Sentiment140, i dont like the fact my gay best friend is in tears... ♥
2566,0,Sentiment140, i don't like thunderstorms! just let me hide!
2567,0,Sentiment140, i don't like your livejournal because you don't use fancy words like that in real life.
2568,0,Sentiment140, I don't really wanna do this...love stinks sometimes.
2569,0,Sentiment140, i dont wanna wait 10 more dayss
2570,0,Sentiment140, I dont want her to be mad at me. She is sooo sweet!
2571,0,Sentiment140, i dont want to go to bed but im so tired
2572,0,Sentiment140, i dont wanta go to school today.....
2573,0,Sentiment140, I dontcthink I slept enough.
2574,0,Sentiment140, i dontttttttttttt feeeeeeeeel goooood 
2575,0,Sentiment140, i feel bad now.
2576,0,Sentiment140, i feel like a idiot yet again.
2577,0,Sentiment140," i feel like freakin crying,"
2578,0,Sentiment140, I feel like there's school tomorrow. Most likely there will be.  NOOOOOOOO...
2579,0,Sentiment140, i feel sad. Discouraged. Lonely. Unlucky.
2580,0,Sentiment140, I feel so shitty! FML.
2581,0,Sentiment140, i find no reason to keep on going anymore.
2582,0,Sentiment140, i finished the cookies too fast... now i don't have cookies for tomorrow... (
2583,1,Sentiment140, I forgot how many great songs this mystery band had @AnnieLicious ? http://blip.fm/~5e7qp
2584,0,Sentiment140," I forgot to put away my laundry earlier so my beds full of clothes. Guess its going on the floor. Dog hair is always in, yeah?"
2585,0,Sentiment140, i get my flip-flops in a few days but i am not happy.
2586,1,Sentiment140, I get to do a review for Katie and Nina and for Colette when it gets here...... LIFE IS GOOD!!!!  
2587,1,Sentiment140, I get to sleep in as late as I want tomorrow! I'm so excited!
2588,0,Sentiment140, I got a D in foundation mock http://twitpic.com/7slt4
2589,0,Sentiment140, i don't think i'll be able to wear my hair extensions all week i don't have enough time to put them on really busy week
2590,0,Sentiment140, i dont understand twitter
2591,0,Sentiment140, I don't wanna go to work...
2592,0,Sentiment140," I don't wanna. What I do want, I can't have... fun times."
2593,0,Sentiment140, I don't want a million followers and sending out the exact same tweet is annoying. How can people with 0 updates have followers? So sad.
2594,0,Sentiment140, I don't want to go to work
2595,0,Sentiment140, i feel bad i woke you up!!! but thats awesome do it so i can be addicted to you too 
2596,0,Sentiment140," i feel bad. I love you sweetheart, more than anything!"
2597,0,Sentiment140, i feel like my insides are slowly being torn from my body...
2598,0,Sentiment140, i feel like shit
2599,0,Sentiment140, i feel like such a loser.  i hate hills
2600,0,Sentiment140, i feel lonely.
2601,1,Sentiment140, i feel proud that took up the whole thing
2602,0,Sentiment140, i feel really alone
2603,0,Sentiment140," i feel really really really fucking sick, fml."
2604,0,Sentiment140, I feel so disconnected without AIM. WORK DAMMIT.
2605,0,Sentiment140,#NAME?
2606,0,Sentiment140, I FEEL SO..... REPLACED.
2607,0,Sentiment140," I feel terrible. Gosh, how do I manage to ruin it so quickly? I've been home for an hour and I've already messed something up!!!!"
2608,0,Sentiment140, I feel the way this sign looks stay up twitter peeps
2609,0,Sentiment140, i fell down the stairs LOL!  stoooopid straightener!
2610,0,Sentiment140,- I felt really sad when I heard that Paul McCartney's squirrel was going to be shot  Fortunately I'd got the w.. http://htxt.it/l/qKpSIk
2611,0,Sentiment140, I found out my mum has got cancer off the womb and she was supposed to go for an operation on Saturday but she didn't go and I feel upset
2612,0,Sentiment140, i go on twitter nd find out he has a girl :'(
2613,1,Sentiment140, i got my eye on u! Lol
2614,0,Sentiment140, I got scolded for not waiting and spending MORE to find my perfect storage solution...  saddies Guess I should have *hangs head*
2615,0,Sentiment140, I got so scared tonight. Love you @kristengraham
2616,0,Sentiment140, i got yelled at 4 helping the cats by my neighbor
2617,0,Sentiment140, i got you anytime man. Just holla if you need me. 
2618,1,Sentiment140, i gotta remember to update more frequently i don't have my blackberry it was so much easier  how is everyone doing?
2619,0,Sentiment140, I guess all the finger-crossing in the world couldn't help her.
2620,0,Sentiment140, I guess I'm no Sherlock
2621,0,Sentiment140, i had 107 followers when i went to bed now i have 102 what happen  it better not have been any of my VIP or maybe some non VIP got mad
2622,0,Sentiment140, I had a bad thought
2623,0,Sentiment140, i had a freaky dream last night
2624,0,Sentiment140," I had to postpone the photoshoot. Stupid Wisconsin weather. Why can't it be sunny? Working out, tanning, preschool grad night, then out!"
2625,1,Sentiment140, I has a huge pack of giant buttons &amp; a bag of doritos.  @shinydan is fab! oh &amp; he brought me coffee and is making sausage butty for lunch
2626,0,Sentiment140, i has no followers to message to
2627,0,Sentiment140," I has sazzy's cruddy disease, i feel so sicky!"
2628,0,Sentiment140, i hate bad days.
2629,0,Sentiment140,- I hate being offered an opportunity you know you can't take... The right decision isn't always the fun one 
2630,0,Sentiment140, I hate budget cut. It's not making me happy.
2631,0,Sentiment140, I hate fighting
2632,0,Sentiment140, I hate how everything is so easy in OS X ...but at the same time...I love it. #OSX
2633,1,Sentiment140,"- I GOT A,  6/A IN MY SPANISH EXAM!! Im Soo Happy "
2634,1,Sentiment140, i got it nowww!!
2635,1,Sentiment140, I GOT MAIL! yay for mail
2636,0,Sentiment140, i got mosquito bites ALL OVER. is West Nile still a threat?! D:
2637,0,Sentiment140, i got my hair confused with my curly noodles...
2638,0,Sentiment140, i got scolded by my mother via skype. told me to go to sleep. doesn't she know by now that her daughter is nocturnal.
2639,0,Sentiment140, i got sun burned bad at work!
2640,0,Sentiment140, i got the wrong damn monster. Ugghhh now i gotta go back to the shopette! at like.....4 in the morning. not pleased.
2641,1,Sentiment140, i gotta take a whiz. lol
2642,0,Sentiment140, i gotta work today
2643,0,Sentiment140," I guess I see it differently. Jason told then he was removing the questions and Andrew responds to that, in the link you sent."
2644,0,Sentiment140, I had 6 followers and I joined 2 days ago they un followed me! :1
2645,0,Sentiment140, I had a feeling of impending doom &amp; then hear about this. NO GOOD. NO GOOD.
2646,1,Sentiment140, i had a wonderful day with O.  Haight and Thai food.
2647,0,Sentiment140, I had too many gummy octopus... The gummy hurt my tummy
2648,0,Sentiment140, i has to do the dishes 
2649,1,Sentiment140, i has veggies tooo! lots of corm and peppers though and like 2 carrots
2650,0,Sentiment140, i hate being in love. out of love. in love. hates it
2651,0,Sentiment140, I hate germantown it keeps me from friends! Lols
2652,0,Sentiment140," I hate it here. I hate everything. I don't understand why we only fight when my dads here. Anywho, I might leave sunday night."
2653,0,Sentiment140, i hate it when they wake me up with a wrong number and my step dad vacumming EVERY saturday morning.
2654,0,Sentiment140, I hate muscle spasms. Fuck you spasms!!!!! http://twitpic.com/6e4a7
2655,0,Sentiment140, I hate my job! I want to fly a plane soon! :  I hate my job! I want to fly a plane soon!  http://tinyurl.com/mm9wod
2656,0,Sentiment140, I hate packing!
2657,0,Sentiment140, i hate rain and people.
2658,0,Sentiment140, i hate songs that will NEVER be my life.
2659,0,Sentiment140, I hate the Rain! It puts a dampner on my sunday! I hope its gonna be sunny 2morrow! We need the good weather!
2660,0,Sentiment140, I hate the scale.
2661,0,Sentiment140, i hate this family. Save me!
2662,0,Sentiment140, I hate watchin' this episode! Boulton the stations tough guy left frightened and angry - and in need of a HIV test after raid gone wrong!
2663,0,Sentiment140, I hate when my bf beats da dogs. But I guess that the only way to teach these pitts.
2664,0,Sentiment140, i hate when my boyfriend has a bad day!
2665,0,Sentiment140, i hate work. havent done much today. im trying! i have artists block. cant draw 
2666,0,Sentiment140, i hate work. I'm so sorry Aly.
2667,1,Sentiment140, I have already completed work on &quot;mechanisms&quot; that boredom ... Now I have to study the map of Africa! tomorrow..BASEBALL! its SO cool
2668,0,Sentiment140," I have an appt, but u all should go hear about palimpsests &amp; other interesting things tomorrow @machineproject http://tinyurl.com/m6qxqa"
2669,0,Sentiment140, I have no hair left trying to book train to Sheffield for Sun .. anyone ? I'm helping a pal fufill a dream to see Beyonce ... STRESS !
2670,0,Sentiment140, i have one thing perfect going for me that i want. I have one bad thing not going for me at all that i want more than anything in the ...
2671,0,Sentiment140, i have something to say thats going to keep you from smiling
2672,0,Sentiment140, I have that sad and disappointed feeling in my gut...
2673,0,Sentiment140, last day of weekend.
2674,0,Sentiment140, Last day of year 11 today. Boswells 04-09 (L)
2675,1,Sentiment140, LAST Day To Enter http://tinyurl.com/r3qhor
2676,0,Sentiment140, last episode of buffy always makes me cryy
2677,0,Sentiment140, last time seeing my kids. 2 of the greatest kids in the world.
2678,1,Sentiment140, last tweet for the night!  VOTE for @GoodeMovement here: http://tinyurl.com/lv6969 and with that same determination... #squarespace!
2679,1,Sentiment140, last tweet for the night! VOTE for @GoodeMovement here: http://tinyurl.com/lv6969 and with that same determination... #squarespace !!
2680,1,Sentiment140, Laughter is one of the best things that God has given us
2681,0,Sentiment140,- laying in bed b/c I have nothing to do! 
2682,0,Sentiment140, leaving florida want to live there forever! Texan*Girl
2683,1,Sentiment140,"- leaving for Seattle in ~14 hours!! Just one more day of work to survive, then we're off  to celebrate 3 years of wedded bliss "
2684,0,Sentiment140, leaving this hotel room sucks. They upgraded up to a two bedroom suite. Oh well.
2685,0,Sentiment140, leaving tomorrow. miss home. mum's incessantly whining to go shopping. i wanna stay home.
2686,0,Sentiment140,#NAME?
2687,0,Sentiment140, less and less people have been partying lately.
2688,0,Sentiment140, lets get like icecream after to make u feel better!
2689,1,Sentiment140, life is a mystery.!!! LOL freakin marriah.!!! LOL *blast off.!!* LOL
2690,1,Sentiment140, life never ceases to amuse me. Wouldnt want it any other way!
2691,0,Sentiment140, life sucks. but it would suck a lot more if i didn't have the beautiful check yes gingerette to keep me company.
2692,1,Sentiment140," lifes complete. all time low were a-fucking-mazing, disapointed that the venue didn't let them sign though"
2693,0,Sentiment140," listenin to trey songs, kanye west song say u will remix. Its only one her, I only want her."
2694,1,Sentiment140, listening to @ddlovato music. ;) you're a trainwreck but i wouldn't love you if you changed..
2695,1,Sentiment140,#NAME?
2696,0,Sentiment140, LittleBoxOfEvil We are just like that 
2697,1,Sentiment140, LOL. @elieehinojas...have you seen my new presentation...
2698,0,Sentiment140, lol@teedramoses
2699,0,Sentiment140, Lola hurt her leg... Of course this happens the day before we leave...
2700,1,Sentiment140, lolz  iT.SR|TCE|TBE|
2701,0,Sentiment140, LONELY. lol. i'm so boredddddd
2702,0,Sentiment140, long ride home and i am bored
2703,0,Sentiment140, long week ahead!!! Another weekend off!!!
2704,1,Sentiment140,#NAME?
2705,0,Sentiment140, lookin up strippin classes
2706,0,Sentiment140," looks like I have to take the bus home tonight. I really need a new car, BADLY..."
2707,0,Sentiment140, Looks like Villarreal might not be making it to the Champions League next season.
2708,0,Sentiment140, Losee Magic
2709,0,Sentiment140, lost a follower -1. :/
2710,0,Sentiment140, lost a follower! lol
2711,0,Sentiment140, lost my spot in front of the heater
2712,0,Sentiment140," lots of pics of clebs in teeny bikinis at the mo,well I feel like shamu today, salad for lunch and fruit, at least my baps are my own lol"
2713,1,Sentiment140, love it
2714,0,Sentiment140, lunch break=wasted. 23mins left to keep refreshing.
2715,0,Sentiment140, M is bummed. i wish there was something i could do
2716,0,Sentiment140, maaaann...well @ least u dnt hav 2 worry about this silly place nemore @shansopink ...ooo gurl they drive me insane n here...i hate rules
2717,0,Sentiment140, I hate Mondays.
2718,0,Sentiment140, I hate my job! I want to fly a plane soon! 
2719,0,Sentiment140, I hate the &quot;out-of-nowhere&quot; stuff...
2720,0,Sentiment140, i hate this
2721,0,Sentiment140, i hate this .. Goodnight. LOL http://tinyurl.com/olyvhe
2722,0,Sentiment140, I hate this job
2723,0,Sentiment140, i hate thunderstorms...   I don't like the sound of thunder...
2724,0,Sentiment140, i hate today (((
2725,0,Sentiment140,- I hate waking up when you're in the middle of the best dream ever 
2726,0,Sentiment140, i hate work
2727,0,Sentiment140, i hate you think you or talk you? i don`t like that !! now aunts b.day
2728,0,Sentiment140, i have a cold!
2729,0,Sentiment140, I have a headache.
2730,1,Sentiment140," i have a new pictureee...i don't have face buuut...it's beatiful! aah the photograph is Sara, she've a great future how photograph haha"
2731,0,Sentiment140," I have a sick @posty today. He has a headache, cough, sore throat.  He is curled up on the couch."
2732,0,Sentiment140, i have a stomach ache.. and i think its from the ahi tuna i had at PF changs tonight.. something was just not right about it.
2733,1,Sentiment140, i have an idea im going to get a gun go to taylor l's house and kill him!! IM A VERY BAD GIRL x]
2734,0,Sentiment140, I have heartburn...cheap pizza sauce
2735,0,Sentiment140, I have never seen the Abbey Road thingy
2736,0,Sentiment140, i have no deo left what am i going to doo i stink!
2737,0,Sentiment140," I have rehearsals 10-4 today, and thenagain tomoro, and the next day, and the next, and then one more and I am finished with that school!"
2738,0,Sentiment140, i have the flu i feel horrible... @roly50100150 please come home i feel bad
2739,0,Sentiment140, I have to go back to work now!  not long till finishing time...
2740,0,Sentiment140, i have to start studying for finals
2741,0,Sentiment140, I haven't start packing for a 7:00am flight! FML
2742,0,Sentiment140, i hope this gets better..
2743,0,Sentiment140, I hope you're okay &lt;3
2744,0,Sentiment140," I jinxed my good mood, I say I'm happy and all that cause Nicks the father to sharons baby and now Farrah dies... didn't know her but its"
2745,0,Sentiment140, i juss wish hed talk...
2746,0,Sentiment140, I just bought the 50 pack and so far only 4 out of 10 have worked out. These DVDs http://www.amazon.com/dp/B0007TJ58M
2747,0,Sentiment140, I just color-edited 60 photos in Lightroom and used my external display and the color profile was wrong. Everything turned out bad. #FAIL
2748,1,Sentiment140," I just don't know how to begin this twitter thing. Anyway, I'm taking up my back subject this summer. Hope I'll cope up."
2749,0,Sentiment140, i just found my pet bird pidge. I was worried about her cos she likes to leave her cage and walk around cos she cant fly.. she died 
2750,0,Sentiment140, i just got a call form work saying more hours got cut
2751,0,Sentiment140, i just got in the mood for a sad song... Boooo! two thumbs down
2752,1,Sentiment140, i just got song a lullaby by none other than thee infamous matthew. xD i still can't sleep but thanks for the effort.
2753,0,Sentiment140, i just had a bad dream and now i'm afraid to go back to sleep. 
2754,0,Sentiment140, I just had to restore my iphone to its original settings...wtf apple...this sucks. I better not lose everything....
2755,0,Sentiment140, i just hit my head gettiing into the car
2756,0,Sentiment140, i just missed out on the hat pricing minigame....i hope i catch it next time! 
2757,0,Sentiment140, I just ran out of my favorite cologne...Who wants to buy me some more??
2758,0,Sentiment140, i just realized i miss 11:11 dangggg
2759,0,Sentiment140, i have to be at school for 8 in the morning.
2760,0,Sentiment140, i have to go to my sisters now to look after vada so im not going to be able to talk properly to anyone for a while 
2761,0,Sentiment140,- I have to miss out on the Nashville night  at least there's a Grease double feature on tonight...haha
2762,0,Sentiment140, i have to wake up early 2morrow..Boo!!...first stop starbucks
2763,1,Sentiment140, i have twitter on my phone now
2764,0,Sentiment140, i havee to get up at 6 tomorrow blehh.
2765,0,Sentiment140, I heard thunder... &amp; I think someone's upset at me because I'm a str8 up blunt person... I need some advice on how not to be so blunt ha!
2766,0,Sentiment140, i hope everyone is ok!
2767,0,Sentiment140, i hope you're ok @EnchanteDMurDeR
2768,0,Sentiment140, I hurt my wrist some how this morning and it really hurts 
2769,0,Sentiment140, i hurt so much :*( i wish i never went outside yesterday
2770,1,Sentiment140, i joined twitter 24 January 2009. daayyuuummm. i thought it would have been in like april. lololol. hi mom.
2771,0,Sentiment140, I just dont understand...
2772,1,Sentiment140," I just found ACTUALLY AFFORDABLE Star Trek TOS action figures online! Kirk, Spock AND MCCOY for less than thirty bucks! Happy Trekkie."
2773,0,Sentiment140, i just found out 2 of my gold fish died....  i named them Gerard and Mikey ....ok tomorrow i am getting new fish
2774,0,Sentiment140, I just found out that california is a bust this year. Oh well next year it is
2775,0,Sentiment140, I just got crop dusted.
2776,0,Sentiment140, i just got shouted at...
2777,0,Sentiment140, I just heard skins music and wants skins back on 
2778,0,Sentiment140, I just need an opportunity.
2779,0,Sentiment140, i just realized i missed 11:11 dangggg
2780,1,Sentiment140," I just ruined 4th Twilight book for my mom, YES, MY MOM! If I do nothing else today, I will feel fulfilled!"
2781,0,Sentiment140, I just wanna feel better. Now I'm freezing!
2782,0,Sentiment140," i just want to crawl in bed with some cough drops, tissue box, and put on a movie. (("
2783,0,Sentiment140, I just want to sleep for once
2784,1,Sentiment140,#NAME?
2785,0,Sentiment140, I keep posting songs here and no one ever listens (I can tell ;) ) - jeez it's tough being an unsuccessful songwriter!
2786,0,Sentiment140, I killed my dill plant again. Why does this happen with dill? It is doing great then suddenly it's dead. http://tinyurl.com/mlh4f5
2787,0,Sentiment140, i knew this would happen !! i'd start feeling really ill and wouldn't be able to sleep. it's exactly the same as what happened friday &gt;:|
2788,0,Sentiment140," I know @twitter's not going to bother coding much for IE6, but having to pull up indiv tweets every time I reply is getting old. Fast."
2789,1,Sentiment140, i know right? Lol
2790,1,Sentiment140, I like feeling this way
2791,1,Sentiment140, i like to be freelance
2792,1,Sentiment140, i like you more
2793,0,Sentiment140, I looked like I've a needle poked through my nosey.
2794,0,Sentiment140, i lost two followers
2795,1,Sentiment140, i love being a fake rebel.Mmm... Kinda hungry.anyone want to do something? 
2796,1,Sentiment140, i love David Archuleta xD. i reaaallly want to see him in concert.
2797,0,Sentiment140, I love him so much but our views are so different.
2798,1,Sentiment140," I love how you're playing with different styles, pattern and details! http://lookbook.nu/look/159472"
